CustomerNo ,AVGCREDIT,TOTALCREDIT,AVGDEBIT,TOTALDEBIT
91932,1564684.0,3824752.28,-351959.58,-2017.6
91933,1564684.0,32038.182,-1565221.82,-4223515.01
91934,2669.85,45.0,-1565221.82,-1565221.82
91935,1564684.0,-130435.15,-1565221.82,-71009.182
91936,1564684.0,-130435.15,-1565221.82,-71009.182
91937,2669.85,45.0,-351959.58,-4223515.01
91938,0.33,3824752.28,0.0,-4223515.01
91939,1564684.0,45.0,-5917.43,-71009.182
91940,318729.36,45.0,0.0,-4223515.01
91941,2669.85,3824752.28,-1565221.82,-1565221.82
91942,1564684.0,32038.182,-1565221.82,-4223515.01
91943,0.33,45.0,-351959.58,-4223515.01
91944,318729.36,3824752.28,-1565221.82,0.0
91945,2669.85,3824752.28,-1565221.82,0.0
91946,3.75,32038.182,-5917.43,-2017.6
91947,1564684.0,32038.182,-5917.43,-1565221.82
91948,0.33,4.0,0.0,-4223515.01
91949,3.75,32038.182,0.0,-2017.6
91950,1564684.0,3824752.28,-351959.58,-2017.6
91951,3.75,4.0,0.0,-4223515.01
91952,1564684.0,3824752.28,-351959.58,-2017.6
91953,3.75,32038.182,-1565221.82,-4223515.01
91954,1564684.0,45.0,-1565221.82,-4223515.01
91955,0.33,4.0,0.0,-4223515.01
91956,0.33,45.0,-1565221.82,-1565221.82
91957,1564684.0,3824752.28,-351959.58,-2017.6
91958,3.75,32038.182,0.0,-71009.182
91959,1564684.0,-130435.15,-1565221.82,-71009.182
91960,0.33,45.0,-351959.58,-4223515.01
91961,0.33,32038.182,-5917.43,-2017.6
91962,1564684.0,4.0,-351959.58,0.0
91963,318729.36,-130435.15,-1565221.82,-71009.182
91964,3.75,32038.182,-5917.43,-2017.6
91965,1564684.0,3824752.28,-351959.58,-2017.6
91966,318729.36,3824752.28,-351959.58,-2017.6
91967,1564684.0,3824752.28,-351959.58,-2017.6
91968,2669.85,45.0,-351959.58,-4223515.01
91969,318729.36,4.0,-351959.58,-1565221.82
91970,1564684.0,3824752.28,-351959.58,-2017.6
91971,0.33,4.0,0.0,-4223515.01
91972,1564684.0,3824752.28,-351959.58,-2017.6
91973,0.33,45.0,-1565221.82,-1565221.82
91974,2669.85,3824752.28,0.0,0.0
91975,3.75,32038.182,-1565221.82,-4223515.01
91976,0.33,4.0,0.0,-4223515.01
91977,318729.36,-130435.15,-1565221.82,-2017.6
91978,1564684.0,32038.182,-1565221.82,-4223515.01
91979,1564684.0,3824752.28,-351959.58,-2017.6
91980,1564684.0,32038.182,-351959.58,-4223515.01
91981,318729.36,45.0,-168.13,-71009.182
91982,1564684.0,3824752.28,-351959.58,-2017.6
91983,318729.36,-130435.15,-1565221.82,-71009.182
91984,318729.36,32038.182,0.0,-71009.182
91985,2669.85,3824752.28,-1565221.82,0.0
91986,0.33,4.0,0.0,-4223515.01
91987,318729.36,45.0,-168.13,-71009.182
91988,0.33,3824752.28,0.0,-4223515.01
91989,318729.36,4.0,-351959.58,-1565221.82
91990,318729.36,32038.182,0.0,-71009.182
91991,1564684.0,32038.182,0.0,-71009.182
91992,318729.36,-130435.15,-1565221.82,-71009.182
91993,318729.36,32038.182,0.0,-71009.182
91994,3.75,32038.182,-1565221.82,-4223515.01
91995,2669.85,4.0,-1565221.82,0.0
91996,1564684.0,3824752.28,-351959.58,-2017.6
91997,1564684.0,32038.182,-351959.58,-1565221.82
91998,3.75,32038.182,-5917.43,-2017.6
91999,0.33,-130435.15,-168.13,-4223515.01
92000,1564684.0,3824752.28,-351959.58,-2017.6
92001,1564684.0,45.0,-5917.43,-71009.182
92002,318729.36,45.0,-351959.58,-4223515.01
92003,318729.36,32038.182,0.0,-71009.182
92004,318729.36,45.0,-168.13,-71009.182
92005,0.33,3824752.28,0.0,-2017.6
92006,0.33,4.0,-168.13,-2017.6
92007,1564684.0,45.0,-1565221.82,-4223515.01
92008,318729.36,45.0,-351959.58,-4223515.01
92009,0.33,3824752.28,0.0,-71009.182
92010,0.33,3824752.28,0.0,-71009.182
92011,318729.36,32038.182,0.0,-71009.182
92012,0.33,3824752.28,0.0,-71009.182
92013,2669.85,45.0,-351959.58,-4223515.01
92014,318729.36,45.0,-168.13,-1565221.82
92015,1564684.0,3824752.28,-168.13,-2017.6
92016,1564684.0,-130435.15,-1565221.82,-4223515.01
92017,318729.36,3824752.28,-351959.58,-2017.6
92018,3.75,32038.182,0.0,-71009.182
92019,318729.36,4.0,-351959.58,-1565221.82
92020,1564684.0,3824752.28,-168.13,0.0
92021,3.75,3824752.28,-1565221.82,0.0
92022,1564684.0,3824752.28,-168.13,-2017.6
92023,1564684.0,3824752.28,-351959.58,-2017.6
92024,1564684.0,3824752.28,-351959.58,-2017.6
92025,2669.85,3824752.28,-5917.43,-4223515.01
92026,318729.36,45.0,-351959.58,-4223515.01
92027,1564684.0,32038.182,0.0,-71009.182
92028,318729.36,32038.182,-1565221.82,-71009.182
92029,1564684.0,3824752.28,-351959.58,-2017.6
92030,3.75,32038.182,-1565221.82,-4223515.01
92031,318729.36,32038.182,0.0,-2017.6
92032,1564684.0,45.0,-5917.43,-71009.182
92033,1564684.0,45.0,-1565221.82,-4223515.01
92034,2669.85,3824752.28,-5917.43,-71009.182
92035,1564684.0,3824752.28,-351959.58,-2017.6
92036,3.75,32038.182,0.0,-71009.182
92037,1564684.0,4.0,0.0,-4223515.01
92038,1564684.0,3824752.28,-168.13,-2017.6
92039,1564684.0,32038.182,-351959.58,-4223515.01
92040,318729.36,32038.182,0.0,-71009.182
92041,0.33,3824752.28,0.0,-2017.6
92042,1564684.0,32038.182,-1565221.82,-4223515.01
92043,1564684.0,3824752.28,-351959.58,-2017.6
92044,318729.36,32038.182,0.0,-71009.182
92045,1564684.0,3824752.28,-168.13,-2017.6
92046,3.75,45.0,-168.13,-71009.182
92047,318729.36,-130435.15,-1565221.82,-71009.182
92048,318729.36,-130435.15,-5917.43,-2017.6
92049,0.33,-130435.15,-1565221.82,-71009.182
92050,1564684.0,3824752.28,-168.13,-2017.6
92051,0.33,32038.182,-5917.43,-1565221.82
92052,1564684.0,3824752.28,-351959.58,-2017.6
92053,2669.85,4.0,-351959.58,-1565221.82
92054,318729.36,32038.182,-1565221.82,-4223515.01
92055,1564684.0,45.0,-5917.43,-71009.182
92056,1564684.0,3824752.28,-1565221.82,0.0
92057,318729.36,45.0,-351959.58,-4223515.01
92058,1564684.0,-130435.15,-5917.43,-2017.6
92059,3.75,32038.182,0.0,-71009.182
92060,318729.36,45.0,-168.13,-71009.182
92061,1564684.0,-130435.15,-1565221.82,-2017.6
92062,318729.36,3824752.28,-5917.43,-71009.182
92063,1564684.0,3824752.28,-168.13,0.0
92064,1564684.0,-130435.15,-1565221.82,-71009.182
92065,3.75,32038.182,0.0,-71009.182
92066,1564684.0,32038.182,-1565221.82,-4223515.01
92067,318729.36,32038.182,0.0,-2017.6
92068,1564684.0,45.0,-1565221.82,-4223515.01
92069,1564684.0,32038.182,0.0,-71009.182
92070,318729.36,4.0,-351959.58,-1565221.82
92071,1564684.0,32038.182,0.0,-2017.6
92072,3.75,32038.182,-1565221.82,-4223515.01
92073,3.75,32038.182,0.0,-71009.182
92074,2669.85,3824752.28,0.0,-2017.6
92075,3.75,32038.182,0.0,-71009.182
92076,0.33,3824752.28,0.0,-71009.182
92077,0.33,4.0,-5917.43,-1565221.82
92078,318729.36,-130435.15,-1565221.82,-71009.182
92079,318729.36,-130435.15,-1565221.82,-71009.182
92080,3.75,32038.182,0.0,-71009.182
92081,2669.85,45.0,-351959.58,-4223515.01
92082,1564684.0,3824752.28,-351959.58,-2017.6
92083,3.75,-130435.15,-168.13,-1565221.82
92084,318729.36,3824752.28,-351959.58,-2017.6
92085,318729.36,32038.182,-5917.43,-2017.6
92086,1564684.0,3824752.28,-168.13,-2017.6
92087,318729.36,45.0,-168.13,-71009.182
92088,1564684.0,32038.182,0.0,-71009.182
92089,318729.36,32038.182,0.0,-71009.182
92090,1564684.0,32038.182,0.0,-71009.182
92091,3.75,45.0,-168.13,-71009.182
92092,318729.36,4.0,-351959.58,-1565221.82
92093,0.33,45.0,-1565221.82,-71009.182
92094,318729.36,4.0,-168.13,0.0
92095,2669.85,3824752.28,0.0,-2017.6
92096,318729.36,4.0,-168.13,-2017.6
92097,3.75,45.0,-168.13,-1565221.82
92098,0.33,4.0,-1565221.82,0.0
92099,2669.85,4.0,-351959.58,-1565221.82
92100,3.75,-130435.15,-168.13,0.0
92101,318729.36,45.0,-168.13,-1565221.82
92102,318729.36,32038.182,-1565221.82,-4223515.01
92103,0.33,32038.182,-351959.58,-4223515.01
92104,1564684.0,45.0,-5917.43,-71009.182
92105,3.75,32038.182,-5917.43,-71009.182
92106,318729.36,45.0,-351959.58,-4223515.01
92107,318729.36,32038.182,0.0,-71009.182
92108,0.33,3824752.28,0.0,-2017.6
92109,3.75,32038.182,-5917.43,-1565221.82
92110,318729.36,3824752.28,-351959.58,-2017.6
92111,3.75,32038.182,-5917.43,-2017.6
92112,1564684.0,3824752.28,-351959.58,-2017.6
92113,318729.36,-130435.15,-5917.43,-2017.6
92114,2669.85,45.0,-351959.58,-4223515.01
92115,2669.85,32038.182,-1565221.82,-71009.182
92116,318729.36,32038.182,-1565221.82,-4223515.01
92117,318729.36,45.0,-351959.58,-4223515.01
92118,1564684.0,32038.182,-1565221.82,-4223515.01
92119,0.33,45.0,-1565221.82,-4223515.01
92120,318729.36,-130435.15,-1565221.82,-2017.6
92121,3.75,45.0,-168.13,-1565221.82
92122,0.33,45.0,-1565221.82,-1565221.82
92123,1564684.0,3824752.28,-351959.58,-2017.6
92124,1564684.0,32038.182,-351959.58,-4223515.01
92125,1564684.0,3824752.28,-351959.58,-2017.6
92126,318729.36,4.0,-351959.58,-1565221.82
92127,1564684.0,3824752.28,-168.13,-2017.6
92128,1564684.0,3824752.28,-351959.58,-2017.6
92129,1564684.0,3824752.28,-351959.58,-2017.6
92130,0.33,32038.182,-351959.58,-4223515.01
92131,0.33,32038.182,-5917.43,-1565221.82
92132,0.33,45.0,-1565221.82,-1565221.82
92133,1564684.0,45.0,-5917.43,-71009.182
92134,2669.85,45.0,-168.13,-71009.182
92135,1564684.0,32038.182,-1565221.82,-71009.182
92136,1564684.0,3824752.28,-351959.58,-2017.6
92137,318729.36,4.0,-351959.58,-1565221.82
92138,3.75,32038.182,0.0,-2017.6
92139,1564684.0,3824752.28,-351959.58,-2017.6
92140,1564684.0,3824752.28,-351959.58,-2017.6
92141,318729.36,-130435.15,-1565221.82,-2017.6
92142,1564684.0,3824752.28,-351959.58,-2017.6
92143,0.33,4.0,-1565221.82,0.0
92144,318729.36,-130435.15,-1565221.82,-71009.182
92145,318729.36,32038.182,-351959.58,-4223515.01
92146,1564684.0,32038.182,0.0,-71009.182
92147,2669.85,45.0,-351959.58,-4223515.01
92148,318729.36,32038.182,-1565221.82,-4223515.01
92149,318729.36,4.0,-168.13,-2017.6
92150,1564684.0,32038.182,0.0,-71009.182
92151,2669.85,3824752.28,-1565221.82,0.0
92152,0.33,45.0,-1565221.82,-1565221.82
92153,3.75,3824752.28,-1565221.82,-1565221.82
92154,1564684.0,32038.182,-1565221.82,-4223515.01
92155,0.33,4.0,-1565221.82,-71009.182
92156,1564684.0,3824752.28,-351959.58,-2017.6
92157,2669.85,3824752.28,-1565221.82,0.0
92158,1564684.0,3824752.28,-351959.58,-2017.6
92159,1564684.0,45.0,-5917.43,-71009.182
92160,318729.36,45.0,-168.13,-71009.182
92161,1564684.0,3824752.28,-168.13,-2017.6
92162,0.33,3824752.28,0.0,-71009.182
92163,3.75,32038.182,0.0,-71009.182
92164,3.75,32038.182,-5917.43,-2017.6
92165,3.75,45.0,-168.13,-71009.182
92166,3.75,32038.182,-5917.43,-71009.182
92167,1564684.0,3824752.28,-351959.58,-2017.6
92168,318729.36,-130435.15,-1565221.82,0.0
92169,318729.36,4.0,-351959.58,-1565221.82
92170,3.75,32038.182,-1565221.82,-4223515.01
92171,318729.36,32038.182,0.0,-71009.182
92172,3.75,32038.182,-5917.43,-1565221.82
92173,0.33,45.0,-351959.58,-4223515.01
92174,3.75,-130435.15,-168.13,-1565221.82
92175,0.33,45.0,-351959.58,-4223515.01
92176,1564684.0,3824752.28,-351959.58,-2017.6
92177,1564684.0,45.0,-5917.43,-71009.182
92178,0.33,4.0,-1565221.82,-71009.182
92179,0.33,45.0,-1565221.82,-4223515.01
92180,0.33,3824752.28,0.0,-4223515.01
92181,318729.36,-130435.15,-1565221.82,-2017.6
92182,3.75,3824752.28,-351959.58,-2017.6
92183,0.33,45.0,-1565221.82,-1565221.82
92184,3.75,32038.182,-5917.43,-71009.182
92185,1564684.0,32038.182,0.0,-2017.6
92186,1564684.0,32038.182,0.0,-71009.182
92187,0.33,3824752.28,0.0,-71009.182
92188,3.75,32038.182,-5917.43,-2017.6
92189,1564684.0,3824752.28,-351959.58,-2017.6
92190,3.75,32038.182,0.0,-71009.182
92191,0.33,4.0,0.0,-4223515.01
92192,1564684.0,3824752.28,-351959.58,-2017.6
92193,318729.36,4.0,-351959.58,-1565221.82
92194,0.33,3824752.28,-5917.43,-71009.182
92195,1564684.0,3824752.28,-168.13,0.0
92196,3.75,32038.182,-5917.43,-4223515.01
92197,2669.85,45.0,-351959.58,-4223515.01
92198,1564684.0,32038.182,0.0,-2017.6
92199,2669.85,45.0,-351959.58,-4223515.01
92200,1564684.0,32038.182,-5917.43,-2017.6
92201,318729.36,45.0,-351959.58,-4223515.01
92202,3.75,-130435.15,-168.13,-4223515.01
92203,3.75,32038.182,0.0,-71009.182
92204,318729.36,-130435.15,-1565221.82,-71009.182
92205,3.75,45.0,-168.13,-71009.182
92206,2669.85,45.0,-351959.58,-4223515.01
92207,0.33,4.0,0.0,-4223515.01
92208,1564684.0,3824752.28,-351959.58,-2017.6
92209,1564684.0,3824752.28,-351959.58,-2017.6
92210,3.75,-130435.15,-168.13,-4223515.01
92211,318729.36,45.0,-351959.58,-4223515.01
92212,2669.85,3824752.28,-5917.43,-4223515.01
92213,3.75,32038.182,-1565221.82,-71009.182
92214,1564684.0,3824752.28,-351959.58,-2017.6
92215,2669.85,45.0,-351959.58,-4223515.01
92216,1564684.0,3824752.28,-351959.58,-2017.6
92217,0.33,45.0,-1565221.82,-4223515.01
92218,3.75,-130435.15,-168.13,-4223515.01
92219,0.33,45.0,0.0,-4223515.01
92220,3.75,32038.182,0.0,-71009.182
92221,3.75,32038.182,0.0,-2017.6
92222,0.33,4.0,0.0,-4223515.01
92223,0.33,32038.182,-5917.43,-71009.182
92224,318729.36,-130435.15,-1565221.82,-71009.182
92225,1564684.0,4.0,0.0,-4223515.01
92226,3.75,-130435.15,-168.13,-4223515.01
92227,1564684.0,3824752.28,-351959.58,-2017.6
92228,0.33,45.0,-1565221.82,-1565221.82
92229,1564684.0,32038.182,-5917.43,-71009.182
92230,0.33,4.0,-168.13,-2017.6
92231,2669.85,45.0,-351959.58,-4223515.01
92232,0.33,3824752.28,0.0,-4223515.01
92233,318729.36,45.0,-351959.58,-4223515.01
92234,318729.36,4.0,-351959.58,0.0
92235,1564684.0,3824752.28,-351959.58,-2017.6
92236,318729.36,-130435.15,-1565221.82,-2017.6
92237,1564684.0,3824752.28,-168.13,0.0
92238,1564684.0,4.0,-351959.58,-2017.6
92239,318729.36,4.0,-351959.58,0.0
92240,2669.85,45.0,-351959.58,-4223515.01
92241,1564684.0,32038.182,0.0,-71009.182
92242,0.33,45.0,-351959.58,-4223515.01
92243,0.33,32038.182,-351959.58,-4223515.01
92244,318729.36,-130435.15,-1565221.82,-71009.182
92245,0.33,45.0,-1565221.82,-1565221.82
92246,3.75,3824752.28,-351959.58,-2017.6
92247,3.75,32038.182,0.0,-71009.182
92248,1564684.0,-130435.15,-1565221.82,-71009.182
92249,318729.36,4.0,-351959.58,-1565221.82
92250,2669.85,4.0,-1565221.82,0.0
92251,318729.36,4.0,-351959.58,-1565221.82
92252,0.33,32038.182,-5917.43,-1565221.82
92253,1564684.0,3824752.28,-351959.58,-2017.6
92254,318729.36,3824752.28,-5917.43,-4223515.01
92255,1564684.0,3824752.28,-351959.58,-2017.6
92256,1564684.0,32038.182,0.0,-71009.182
92257,318729.36,45.0,-168.13,-71009.182
92258,3.75,32038.182,-5917.43,-2017.6
92259,1564684.0,3824752.28,-351959.58,-2017.6
92260,3.75,32038.182,-1565221.82,-4223515.01
92261,0.33,3824752.28,0.0,-4223515.01
92262,2669.85,45.0,-351959.58,-4223515.01
92263,1564684.0,3824752.28,-351959.58,-2017.6
92264,3.75,32038.182,-5917.43,-1565221.82
92265,1564684.0,3824752.28,-168.13,-2017.6
92266,3.75,-130435.15,-168.13,-4223515.01
92267,0.33,45.0,-1565221.82,-1565221.82
92268,318729.36,32038.182,0.0,-71009.182
92269,318729.36,-130435.15,-1565221.82,-2017.6
92270,318729.36,-130435.15,-1565221.82,-2017.6
92271,2669.85,3824752.28,-5917.43,-71009.182
92272,0.33,3824752.28,0.0,-71009.182
92273,318729.36,45.0,-351959.58,-4223515.01
92274,3.75,32038.182,-5917.43,-1565221.82
92275,1564684.0,4.0,0.0,-4223515.01
92276,1564684.0,32038.182,0.0,-71009.182
92277,2669.85,32038.182,-168.13,-2017.6
92278,3.75,32038.182,-1565221.82,-4223515.01
92279,1564684.0,3824752.28,-168.13,-2017.6
92280,318729.36,4.0,-168.13,-2017.6
92281,1564684.0,3824752.28,-351959.58,-2017.6
92282,318729.36,-130435.15,-1565221.82,-2017.6
92283,0.33,4.0,-5917.43,-1565221.82
92284,2669.85,45.0,-351959.58,-4223515.01
92285,2669.85,32038.182,-1565221.82,-4223515.01
92286,1564684.0,32038.182,-351959.58,-4223515.01
92287,2669.85,32038.182,-168.13,-1565221.82
92288,3.75,-130435.15,-168.13,-4223515.01
92289,3.75,32038.182,0.0,-2017.6
92290,318729.36,-130435.15,-1565221.82,-71009.182
92291,1564684.0,-130435.15,-1565221.82,-71009.182
92292,318729.36,3824752.28,-1565221.82,0.0
92293,3.75,32038.182,-5917.43,-1565221.82
92294,1564684.0,32038.182,-1565221.82,-71009.182
92295,3.75,32038.182,0.0,-2017.6
92296,318729.36,4.0,-351959.58,-1565221.82
92297,0.33,45.0,-1565221.82,-4223515.01
92298,318729.36,3824752.28,-351959.58,-2017.6
92299,2669.85,3824752.28,0.0,-71009.182
92300,318729.36,3824752.28,-1565221.82,0.0
92301,318729.36,-130435.15,-1565221.82,-2017.6
92302,1564684.0,3824752.28,-351959.58,-2017.6
92303,1564684.0,-130435.15,-1565221.82,-71009.182
92304,318729.36,32038.182,-1565221.82,-4223515.01
92305,3.75,32038.182,-5917.43,-2017.6
92306,1564684.0,-130435.15,-1565221.82,-2017.6
92307,318729.36,-130435.15,-5917.43,-2017.6
92308,3.75,32038.182,-5917.43,-71009.182
92309,318729.36,4.0,-351959.58,-1565221.82
92310,0.33,3824752.28,0.0,-2017.6
92311,1564684.0,3824752.28,-351959.58,-2017.6
92312,0.33,3824752.28,0.0,-4223515.01
92313,3.75,3824752.28,-351959.58,-2017.6
92314,1564684.0,45.0,-5917.43,-71009.182
92315,3.75,32038.182,-5917.43,-2017.6
92316,1564684.0,3824752.28,-351959.58,-2017.6
92317,2669.85,3824752.28,-5917.43,-71009.182
92318,3.75,45.0,-168.13,-71009.182
92319,2669.85,45.0,-351959.58,-4223515.01
92320,2669.85,3824752.28,-1565221.82,0.0
92321,1564684.0,45.0,-5917.43,-71009.182
92322,1564684.0,3824752.28,-351959.58,-2017.6
92323,1564684.0,3824752.28,-351959.58,-2017.6
92324,3.75,32038.182,-5917.43,-2017.6
92325,3.75,32038.182,-5917.43,-71009.182
92326,318729.36,4.0,-351959.58,-1565221.82
92327,3.75,32038.182,0.0,-2017.6
92328,0.33,3824752.28,0.0,-2017.6
92329,1564684.0,3824752.28,-351959.58,-2017.6
92330,0.33,3824752.28,0.0,-2017.6
92331,318729.36,4.0,0.0,-4223515.01
92332,0.33,3824752.28,0.0,-2017.6
92333,1564684.0,32038.182,-5917.43,-1565221.82
92334,0.33,3824752.28,0.0,-2017.6
92335,1564684.0,32038.182,-351959.58,-4223515.01
92336,1564684.0,45.0,-5917.43,-71009.182
92337,1564684.0,3824752.28,-351959.58,-2017.6
92338,1564684.0,-130435.15,-1565221.82,-2017.6
92339,3.75,32038.182,0.0,-71009.182
92340,3.75,32038.182,-5917.43,-1565221.82
92341,1564684.0,45.0,-5917.43,-71009.182
92342,2669.85,3824752.28,0.0,-4223515.01
92343,1564684.0,3824752.28,-168.13,-2017.6
92344,1564684.0,32038.182,-1565221.82,-4223515.01
92345,318729.36,-130435.15,-1565221.82,-71009.182
92346,2669.85,32038.182,-1565221.82,-4223515.01
92347,3.75,32038.182,-5917.43,-2017.6
92348,318729.36,32038.182,-1565221.82,-4223515.01
92349,318729.36,32038.182,0.0,-2017.6
92350,318729.36,4.0,-351959.58,-1565221.82
92351,318729.36,3824752.28,-1565221.82,0.0
92352,318729.36,45.0,-168.13,-71009.182
92353,3.75,4.0,0.0,-4223515.01
92354,318729.36,-130435.15,-1565221.82,-71009.182
92355,1564684.0,32038.182,0.0,-71009.182
92356,1564684.0,32038.182,-1565221.82,-4223515.01
92357,3.75,32038.182,0.0,-2017.6
92358,0.33,32038.182,-5917.43,-71009.182
92359,1564684.0,3824752.28,-351959.58,-2017.6
92360,1564684.0,32038.182,0.0,-2017.6
92361,0.33,32038.182,-351959.58,-4223515.01
92362,318729.36,3824752.28,-351959.58,-2017.6
92363,1564684.0,3824752.28,-351959.58,-2017.6
92364,1564684.0,32038.182,0.0,-71009.182
92365,2669.85,3824752.28,-1565221.82,0.0
92366,3.75,32038.182,0.0,-71009.182
92367,318729.36,-130435.15,-1565221.82,-71009.182
92368,318729.36,3824752.28,-351959.58,-2017.6
92369,0.33,3824752.28,0.0,-2017.6
92370,2669.85,3824752.28,0.0,-4223515.01
92371,1564684.0,32038.182,-1565221.82,-4223515.01
92372,318729.36,45.0,-168.13,-71009.182
92373,2669.85,32038.182,-168.13,-1565221.82
92374,3.75,32038.182,0.0,-71009.182
92375,318729.36,-130435.15,-1565221.82,-71009.182
92376,318729.36,4.0,-351959.58,-1565221.82
92377,0.33,45.0,-1565221.82,-4223515.01
92378,1564684.0,3824752.28,-351959.58,-2017.6
92379,3.75,32038.182,-1565221.82,-4223515.01
92380,0.33,4.0,0.0,-4223515.01
92381,3.75,3824752.28,-351959.58,-2017.6
92382,318729.36,3824752.28,-351959.58,-2017.6
92383,2669.85,3824752.28,0.0,-4223515.01
92384,2669.85,45.0,-351959.58,-4223515.01
92385,318729.36,-130435.15,-1565221.82,-2017.6
92386,318729.36,45.0,-168.13,-71009.182
92387,318729.36,32038.182,-351959.58,-4223515.01
92388,3.75,3824752.28,-1565221.82,0.0
92389,3.75,32038.182,0.0,-71009.182
92390,1564684.0,32038.182,0.0,-2017.6
92391,0.33,-130435.15,-168.13,-4223515.01
92392,3.75,-130435.15,-168.13,-1565221.82
92393,1564684.0,3824752.28,-351959.58,-2017.6
92394,318729.36,45.0,-168.13,-71009.182
92395,1564684.0,32038.182,-1565221.82,-4223515.01
92396,318729.36,-130435.15,-1565221.82,-2017.6
92397,318729.36,45.0,-351959.58,-4223515.01
92398,3.75,32038.182,-5917.43,-2017.6
92399,3.75,45.0,-168.13,-71009.182
92400,1564684.0,32038.182,-351959.58,-4223515.01
92401,318729.36,32038.182,0.0,-71009.182
92402,3.75,32038.182,-5917.43,-4223515.01
92403,318729.36,45.0,-168.13,-71009.182
92404,2669.85,45.0,-351959.58,-4223515.01
92405,2669.85,4.0,-1565221.82,-71009.182
92406,2669.85,45.0,-351959.58,-4223515.01
92407,0.33,45.0,-1565221.82,-1565221.82
92408,3.75,45.0,-168.13,-71009.182
92409,2669.85,32038.182,-1565221.82,-4223515.01
92410,1564684.0,45.0,-5917.43,-71009.182
92411,318729.36,4.0,-351959.58,-71009.182
92412,318729.36,45.0,-168.13,-71009.182
92413,1564684.0,3824752.28,-351959.58,-2017.6
92414,1564684.0,45.0,-5917.43,-71009.182
92415,318729.36,32038.182,0.0,-71009.182
92416,2669.85,32038.182,-1565221.82,-4223515.01
92417,318729.36,32038.182,-351959.58,-4223515.01
92418,318729.36,32038.182,-1565221.82,-4223515.01
92419,3.75,45.0,-168.13,-71009.182
92420,0.33,45.0,-351959.58,-4223515.01
92421,3.75,32038.182,-5917.43,-1565221.82
92422,0.33,3824752.28,0.0,-4223515.01
92423,1564684.0,32038.182,0.0,-71009.182
92424,318729.36,4.0,-351959.58,-2017.6
92425,0.33,4.0,0.0,-4223515.01
92426,1564684.0,3824752.28,-351959.58,-2017.6
92427,318729.36,45.0,-351959.58,-4223515.01
92428,0.33,45.0,-1565221.82,-71009.182
92429,1564684.0,3824752.28,-168.13,-2017.6
92430,0.33,4.0,0.0,-4223515.01
92431,318729.36,32038.182,-351959.58,-4223515.01
92432,1564684.0,3824752.28,-351959.58,-2017.6
92433,0.33,3824752.28,0.0,0.0
92434,2669.85,45.0,-168.13,-71009.182
92435,1564684.0,32038.182,-5917.43,-71009.182
92436,3.75,3824752.28,-351959.58,-2017.6
92437,1564684.0,32038.182,0.0,-71009.182
92438,1564684.0,4.0,-168.13,0.0
92439,1564684.0,3824752.28,-168.13,0.0
92440,3.75,32038.182,0.0,-71009.182
92441,1564684.0,32038.182,0.0,-71009.182
92442,3.75,32038.182,0.0,-2017.6
92443,2669.85,45.0,-351959.58,-4223515.01
92444,0.33,4.0,0.0,-4223515.01
92445,0.33,45.0,0.0,-71009.182
92446,1564684.0,3824752.28,-351959.58,-2017.6
92447,318729.36,3824752.28,-351959.58,-2017.6
