"CUSTOMERNO","CATEGORY","INTERESTED","SUBCATEGORY"
673788,DepositProduct,N,SB
2661582,AlternateIncomePro,N,LifeInsurance
4475965,AdvanceProduct,N,OverDraftOLCC
24146,DepositProduct,Y,FixedDeposit
2307888,RecommendedProduct,Y,LifeInsurance
6393226,DepositProduct,Y,RecurringDeposit
2011203,DepositProduct,N,SB
6043249,DepositProduct,N,CA
6258328,PaymentProduct,Y,BharatUPIQR
6216932,RecommendedProduct,N,LifeInsurance
1055599,AlternateIncomePro,N,GeneralInsurance
4367595,DepositProduct,Y,FixedDeposit
5930814,RecommendedProduct,Y,HealthInsurance
915757,RecommendedProduct,Y,HealthInsurance
2200637,DepositProduct,Y,FixedDeposit
6166025,DigitalOtherProduct,Y,NetBanking
5721264,undefined,Y,undefined
1311499,AdvanceProduct,Y,JewelLoan
6191611,AdvanceProduct,Y,JewelLoan
6102280,AdvanceProduct,N,JewelLoan
4200135,AlternateIncomeProduct,Y,SGB
5571005,RecommendedProduct,Y,HealthInsurance
6240337,AlternateIncomeProduct,Y,SBICreditCard
5954788,AlternateIncomePro,N,HealthInsurance
6245913,DepositProduct,Y,RecurringDeposit
586067,DepositProduct,Y,FixedDeposit
4507452,RecommendedProduct,Y,GeneralInsurance
327087,AlternateIncomePro,N,LifeInsurance
1969221,AdvanceProduct,N,EducationLoan
2041242,RecommendedProduct,Y,HealthInsurance
904046,AdvanceProduct,Y,OverDraftOLCC
3686149,DepositProduct,Y,FixedDeposit
2988427,DepositProduct,Y,SB
1751368,RecommendedProduct,Y,HealthInsurance
2352792,AdvanceProduct,Y,JewelLoan
6272948,RecommendedProduct,N,FixedDeposit
6171746,AdvanceProduct,N,OverDraftOLCC
3326401,AlternateIncomePro,Y,DEMAT
5344356,AdvanceProduct,Y,TermLoan
3775753,DepositProduct,N,FixedDeposit
5903037,DepositProduct,Y,CA
4264353,AdvanceProduct,N,TermLoan
3361784,DepositProduct,N,FixedDeposit
2661664,RecommendedProduct,Y,HealthInsurance
6539990,AdvanceProduct,Y,JewelLoan
3242500,AlternateIncomePro,N,HealthInsurance
5066646,AdvanceProduct,N,JewelLoan
5952896,AdvanceProduct,Y,TermLoan
4366810,AlternateIncomeProduct,Y,LifeInsurance
2215443,DepositProduct,N,SB
5137704,DepositProduct,N,FixedDeposit
3706283,DepositProduct,Y,CA
5704413,AdvanceProduct,Y,JewelLoan
3221976,DepositProduct,Y,SB
180527,DepositProduct,N,CA
6197794,RecommendedProduct,Y,HealthInsurance
3784561,DigitalOtherProduct,Y,NetBanking
3547146,RecommendedProduct,Y,FixedDeposit
5765934,DepositProduct,N,FixedDeposit
4613148,DepositProduct,N,FixedDeposit
5341786,AlternateIncomeProduct,Y,HealthInsurance
1444264,AlternateIncomeProduct,Y,Locker
3216320,AdvanceProduct,N,JewelLoan
945771,AlternateIncomePro,N,SGB
6115134,DepositProduct,Y,CA
3178965,AlternateIncomePro,N,LifeInsurance
6194439,DepositProduct,Y,FixedDeposit
3939030,AdvanceProduct,Y,JewelLoan
4321522,DepositProduct,Y,FixedDeposit
1723536,DepositProduct,Y,FixedDeposit
4116724,PaymentProduct,N,Fastag
5782372,DigitalOtherProduct,Y,NetBanking
1497375,AdvanceProduct,N,TermLoan
5461014,AdvanceProduct,Y,JewelLoan
1131246,DepositProduct,N,FixedDeposit
2493550,AdvanceProduct,Y,JewelLoan
2107669,AlternateIncomePro,Y,HealthInsurance
5640198,AdvanceProduct,N,JewelLoan
5739710,AlternateIncomePro,N,HealthInsurance
209292,DepositProduct,Y,CA
698713,RecommendedProduct,Y,LifeInsurance
5551624,DepositProduct,Y,SB
4673990,DigitalOtherProduc,Y,NetBanking
4309548,AlternateIncomeProduct,Y,LifeInsurance
102930,RecommendedProduct,Y,FixedDeposit
5327660,RecommendedProduct,N,GeneralInsurance
743031,AdvanceProduct,Y,JewelLoan
865658,RecommendedProduct,Y,GeneralInsurance
6133611,AdvanceProduct,Y,JewelLoan
6333068,undefined,Y,undefined
6192293,AdvanceProduct,Y,JewelLoan
5637139,AdvanceProduct,N,JewelLoan
4040303,AdvanceProduct,Y,OverDraftOLCC
3729998,AdvanceProduct,Y,JewelLoan
6473172,AdvanceProduct,Y,JewelLoan
4563042,AdvanceProduct,Y,JewelLoan
4606945,AlternateIncomePro,N,HealthInsurance
218667,DepositProduct,Y,RecurringDeposit
5857318,AdvanceProduct,Y,TermLoan
5151796,DepositProduct,Y,CA
6145682,AdvanceProduct,Y,JewelLoan
5353314,DepositProduct,N,CA
4869036,DepositProduct,Y,FixedDeposit
4204564,RecommendedProduct,Y,HealthInsurance
2487630,AdvanceProduct,Y,JewelLoan
390002,RecommendedProduct,Y,SB
5044253,AlternateIncomeProduct,Y,LifeInsurance
6282542,AdvanceProduct,Y,TermLoan
4158506,RecommendedProduct,Y,Fastag
3136405,RecommendedProduct,Y,FixedDeposit
4226711,AdvanceProduct,Y,JewelLoan
6232939,AdvanceProduct,Y,JewelLoan
3027781,AlternateIncomeProduct,Y,GeneralInsurance
3178052,RecommendedProduct,Y,HealthInsurance
3319612,RecommendedProduct,Y,SB
4308800,RecommendedProduct,Y,HealthInsurance
6231959,AdvanceProduct,Y,JewelLoan
3790274,DepositProduct,Y,FixedDeposit
6298835,RecommendedProduct,N,SB
4096590,DepositProduct,Y,SB
4819337,AlternateIncomePro,N,Locker
4446918,DepositProduct,Y,SB
5913668,DepositProduct,N,RecurringDeposit
71825,RecommendedProduct,Y,HealthInsurance
5837336,DepositProduct,Y,CA
2462027,AdvanceProduct,Y,OverDraftOLCC
6254297,AdvanceProduct,Y,JewelLoan
4103925,AdvanceProduct,Y,JewelLoan
3660841,AdvanceProduct,N,JewelLoan
2793742,AlternateIncomePro,N,LifeInsurance
4666105,DepositProduct,Y,RecurringDeposit
6109609,DepositProduct,N,FixedDeposit
5941443,AdvanceProduct,Y,SwayamGraha
5190873,AdvanceProduct,N,JewelLoan
3704548,AlternateIncomeProduct,Y,LifeInsurance
2555901,DepositProduct,Y,SB
4699790,AdvanceProduct,Y,OverDraftOLCC
5065663,AdvanceProduct,Y,JewelLoan
4694274,PaymentProduct,Y,BharatUPIQR
110173,RecommendedProduct,Y,LifeInsurance
3621482,undefined,Y,undefined
2133541,AlternateIncomeProduct,Y,SGB
5190468,RecommendedProduct,Y,LifeInsurance
1380354,DepositProduct,Y,FixedDeposit
6217087,AdvanceProduct,Y,JewelLoan
2412842,AdvanceProduct,Y,JewelLoan
2569873,AdvanceProduct,Y,JewelLoan
4844934,RecommendedProduct,Y,FixedDeposit
3212042,DepositProduct,Y,FixedDeposit
4671284,DepositProduct,Y,FixedDeposit
5977397,AlternateIncomeProduct,Y,HealthInsurance
3726173,DepositProduct,Y,SB
3147400,RecommendedProduct,Y,SB
3935864,RecommendedProduct,Y,SB
1368867,DigitalOtherProduct,Y,DebitCard
5456871,AdvanceProduct,Y,JewelLoan
2807488,AlternateIncomePro,Y,LifeInsurance
979048,RecommendedProduct,Y,LifeInsurance
415828,AdvanceProduct,N,JewelLoan
4299591,RecommendedProduct,Y,FixedDeposit
5289437,AdvanceProduct,Y,TermLoan
1170875,RecommendedProduct,N,HealthInsurance
2643004,DepositProduct,N,RecurringDeposit
6104560,DepositProduct,N,SB
5313683,DepositProduct,Y,SB
221207,AlternateIncomeProduct,Y,HealthInsurance
5348469,AdvanceProduct,Y,JewelLoan
5567959,RecommendedProduct,Y,TermLoan
4826250,PaymentProduct,N,ASBA
4561511,DepositProduct,Y,SB
359374,DepositProduct,Y,FixedDeposit
1032672,DigitalOtherProduct,Y,DebitCard
6113583,DepositProduct,N,FixedDeposit
3396730,DepositProduct,N,FixedDeposit
3889426,DepositProduct,Y,CA
1314005,AlternateIncomePro,N,HealthInsurance
940078,RecommendedProduct,Y,FixedDeposit
5743287,PaymentProduct,Y,ASBA
6346863,DepositProduct,Y,SB
6202786,AdvanceProduct,N,JewelLoan
4337754,DepositProduct,N,SB
4766901,DepositProduct,Y,CA
5738713,AlternateIncomePro,N,HealthInsurance
5927565,DepositProduct,Y,CA
1198318,undefined,Y,undefined
5311164,AdvanceProduct,N,JewelLoan
4534873,AlternateIncomePro,Y,DEMAT
2997786,AdvanceProduct,Y,JewelLoan
231947,DigitalOtherProduct,Y,MobileBanking
5380165,RecommendedProduct,Y,FixedDeposit
908204,AlternateIncomeProduct,Y,SBICreditCard
3552445,DepositProduct,Y,CA
2592751,RecommendedProduct,Y,BharatUPIQR
4894834,undefined,Y,undefined
4298259,RecommendedProduct,N,LifeInsurance
4138887,DepositProduct,Y,CA
3132340,DepositProduct,Y,FixedDeposit
6220076,RecommendedProduct,Y,LifeInsurance
4230357,AlternateIncomeProduct,Y,HealthInsurance
6227803,AdvanceProduct,Y,JewelLoan
5595212,AdvanceProduct,Y,JewelLoan
5683401,DepositProduct,Y,FixedDeposit
4717077,AdvanceProduct,Y,JewelLoan
3916183,AlternateIncomePro,N,LifeInsurance
3147446,AlternateIncomePro,N,MutualFund
4832722,AdvanceProduct,Y,JewelLoan
2794257,AdvanceProduct,Y,JewelLoan
5942225,AlternateIncomeProduct,Y,GeneralInsurance
4310123,AdvanceProduct,Y,OverDraftOLCC
5734027,DepositProduct,N,FixedDeposit
3349681,DepositProduct,Y,SB
1685009,AdvanceProduct,N,OverDraftOLCC
3499212,DepositProduct,N,FixedDeposit
227747,DepositProduct,N,FixedDeposit
1787176,DepositProduct,N,SB
5123271,AlternateIncomePro,N,HealthInsurance
4670742,AlternateIncomeProduct,Y,HealthInsurance
1311394,RecommendedProduct,Y,SB
4447906,AlternateIncomePro,Y,DEMAT
1626803,RecommendedProduct,Y,LifeInsurance
1645384,DepositProduct,Y,CA
4931353,AlternateIncomePro,N,HealthInsurance
5058265,AlternateIncomeProduct,Y,LifeInsurance
1322487,AdvanceProduct,N,JewelLoan
3924826,AdvanceProduct,Y,JewelLoan
4459465,AlternateIncomeProduct,Y,HealthInsurance
6204592,DepositProduct,Y,FixedDeposit
3580215,AlternateIncomePro,N,LifeInsurance
1765971,RecommendedProduct,N,HealthInsurance
5310601,AdvanceProduct,Y,TermLoan
2550993,DepositProduct,N,FixedDeposit
3658456,AdvanceProduct,N,JewelLoan
1079346,AdvanceProduct,Y,JewelLoan
4101545,RecommendedProduct,N,LifeInsurance
4928284,RecommendedProduct,Y,BharatUPIQR
3105753,RecommendedProduct,Y,LifeInsurance
1135836,RecommendedProduct,N,LifeInsurance
2246625,undefined,N,undefined
3580352,AlternateIncomePro,N,HealthInsurance
306130,AdvanceProduct,N,JewelLoan
6247798,AlternateIncomeProduct,Y,LifeInsurance
4093549,AdvanceProduct,Y,TermLoan
5855388,AdvanceProduct,Y,OverDraftOLCC
1353715,DepositProduct,Y,SB
3235820,AlternateIncomePro,Y,LifeInsurance
1071967,AdvanceProduct,N,TermLoan
5454831,RecommendedProduct,Y,LifeInsurance
6373680,AdvanceProduct,N,JewelLoan
5790382,AdvanceProduct,Y,SwayamGraha
2111404,DepositProduct,N,FixedDeposit
6390241,DepositProduct,Y,CA
6376910,AdvanceProduct,Y,JewelLoan
1488269,DepositProduct,N,FixedDeposit
5844348,AlternateIncomeProduct,Y,HealthInsurance
4077851,DepositProduct,N,FixedDeposit
3020282,AdvanceProduct,Y,JewelLoan
6261880,DepositProduct,N,FixedDeposit
2998000,DepositProduct,Y,SB
3598070,DepositProduct,Y,FixedDeposit
3613366,AdvanceProduct,Y,JewelLoan
4261241,AdvanceProduct,Y,JewelLoan
2657329,DepositProduct,Y,FixedDeposit
5661442,DepositProduct,N,CA
4065041,DepositProduct,Y,FixedDeposit
4663685,RecommendedProduct,Y,LifeInsurance
4508377,DepositProduct,Y,SB
504024,AdvanceProduct,Y,JewelLoan
6046201,RecommendedProduct,Y,HealthInsurance
5677827,DepositProduct,Y,FixedDeposit
4454000,AdvanceProduct,N,OverDraftOLCC
5946340,AlternateIncomePro,N,GeneralInsurance
2376547,RecommendedProduct,N,HealthInsurance
6214374,AlternateIncomeProduct,Y,LifeInsurance
4499656,AdvanceProduct,Y,JewelLoan
5862262,DepositProduct,Y,SB
105126,DepositProduct,N,SB
3185622,RecommendedProduct,N,HealthInsurance
1963968,DepositProduct,N,FixedDeposit
4406045,AlternateIncomeProduct,Y,GeneralInsurance
4307093,DepositProduct,Y,FixedDeposit
4882600,AdvanceProduct,N,JewelLoan
5027922,AdvanceProduct,N,JewelLoan
6374408,RecommendedProduct,Y,FixedDeposit
5297889,DepositProduct,Y,FixedDeposit
4409503,RecommendedProduct,Y,HealthInsurance
1126780,DigitalOtherProduc,Y,NetBanking
2286761,DepositProduct,N,CA
1067129,AlternateIncomePro,Y,LifeInsurance
6458957,DepositProduct,Y,FixedDeposit
5796287,DepositProduct,Y,RecurringDeposit
2545826,AdvanceProduct,Y,JewelLoan
5750696,AdvanceProduct,Y,TermLoan
4324738,AdvanceProduct,Y,JewelLoan
5273628,AdvanceProduct,Y,JewelLoan
3280683,DepositProduct,Y,FixedDeposit
5448455,RecommendedProduct,N,HealthInsurance
1726830,AlternateIncomeProduct,Y,GeneralInsurance
6233260,RecommendedProduct,Y,FixedDeposit
4402377,RecommendedProduct,Y,HealthInsurance
4828462,AdvanceProduct,Y,JewelLoan
6084259,AlternateIncomeProduct,Y,LifeInsurance
3328394,AdvanceProduct,Y,OverDraftOLCC
3334835,DepositProduct,N,FixedDeposit
5918174,RecommendedProduct,Y,HealthInsurance
1355014,AlternateIncomePro,N,LifeInsurance
6073616,AdvanceProduct,Y,JewelLoan
5957921,AlternateIncomeProduct,Y,LifeInsurance
6538977,AlternateIncomeProduct,Y,HealthInsurance
1339486,undefined,Y,undefined
314424,DepositProduct,N,FixedDeposit
6113524,RecommendedProduct,Y,LifeInsurance
2484943,RecommendedProduct,Y,LifeInsurance
6410757,AdvanceProduct,Y,TermLoan
2894468,AlternateIncomePro,Y,HealthInsurance
6089859,AdvanceProduct,Y,JewelLoan
995915,AdvanceProduct,Y,JewelLoan
3489694,RecommendedProduct,Y,SB
6295913,DepositProduct,N,SB
1857161,DepositProduct,Y,SB
3030706,RecommendedProduct,Y,LifeInsurance
4354894,RecommendedProduct,Y,FixedDeposit
3643984,AdvanceProduct,N,Easyride
5381382,DepositProduct,N,SB
5745664,RecommendedProduct,Y,LifeInsurance
1111498,RecommendedProduct,Y,LifeInsurance
3624902,AdvanceProduct,Y,JewelLoan
4393059,AlternateIncomePro,Y,LifeInsurance
6314316,AdvanceProduct,Y,JewelLoan
3939546,DigitalOtherProduc,Y,NetBanking
5701410,AdvanceProduct,N,OverDraftOLCC
4333434,AdvanceProduct,Y,JewelLoan
6345539,AdvanceProduct,Y,JewelLoan
3089603,DepositProduct,Y,FixedDeposit
1004093,RecommendedProduct,Y,HealthInsurance
5835725,undefined,Y,undefined
4586459,RecommendedProduct,Y,FixedDeposit
3706188,AlternateIncomePro,N,HealthInsurance
5774417,DepositProduct,Y,SB
5855286,DepositProduct,N,SB
6162659,RecommendedProduct,N,LifeInsurance
1470021,RecommendedProduct,Y,LifeInsurance
4958877,AdvanceProduct,N,DharaniSpecial
2290797,DepositProduct,Y,FixedDeposit
5722784,AlternateIncomePro,N,LifeInsurance
5967825,AlternateIncomeProduct,Y,LifeInsurance
6048269,AdvanceProduct,Y,JewelLoan
5987751,DigitalOtherProduct,Y,NetBanking
2874238,DigitalOtherProduct,Y,NetBanking
5126611,RecommendedProduct,Y,LifeInsurance
5828917,DepositProduct,Y,RecurringDeposit
3323324,RecommendedProduct,N,LifeInsurance
5739024,RecommendedProduct,Y,MutualFund
5715483,AdvanceProduct,Y,JewelLoan
1386741,AlternateIncomePro,N,HealthInsurance
6015502,DepositProduct,Y,CA
1673510,RecommendedProduct,Y,LifeInsurance
6332835,AdvanceProduct,Y,JewelLoan
5099964,AdvanceProduct,Y,TermLoan
5064132,AdvanceProduct,Y,OverDraftOLCC
3459079,DepositProduct,Y,SB
4469390,DepositProduct,N,FixedDeposit
4985669,RecommendedProduct,Y,FixedDeposit
6043025,AdvanceProduct,Y,JewelLoan
4324972,AdvanceProduct,Y,JewelLoan
5554375,AlternateIncomePro,N,LifeInsurance
3545694,RecommendedProduct,Y,LifeInsurance
4005821,RecommendedProduct,N,LifeInsurance
4445222,AdvanceProduct,Y,JewelLoan
2454732,RecommendedProduct,Y,Fastag
1158026,AdvanceProduct,Y,JewelLoan
300892,DepositProduct,Y,DEMAT
6410499,AdvanceProduct,Y,JewelLoan
5581656,AdvanceProduct,N,JewelLoan
6130450,AdvanceProduct,Y,JewelLoan
223057,PaymentProduct,Y,BharatUPIQR
3354681,DepositProduct,Y,FixedDeposit
2932976,DepositProduct,Y,SB
5749221,AdvanceProduct,Y,OverDraftOLCC
4652497,AdvanceProduct,N,SwayamGraha
5959896,DepositProduct,Y,FixedDeposit
5852912,RecommendedProduct,Y,LifeInsurance
5759303,AdvanceProduct,Y,JewelLoan
2209776,AdvanceProduct,N,JewelLoan
3467387,RecommendedProduct,Y,HealthInsurance
1834031,DepositProduct,N,FixedDeposit
5729198,RecommendedProduct,Y,HealthInsurance
4139368,RecommendedProduct,N,LifeInsurance
4140824,AlternateIncomePro,N,LifeInsurance
1113044,DepositProduct,Y,FixedDeposit
5361225,DepositProduct,Y,CA
6318244,AdvanceProduct,N,JewelLoan
3695732,RecommendedProduct,Y,LifeInsurance
5443097,AdvanceProduct,Y,TermLoan
6320299,DigitalOtherProduct,Y,MobileBanking
6576921,AlternateIncomeProduct,Y,SBICreditCard
663408,AlternateIncomePro,Y,HealthInsurance
3276074,RecommendedProduct,Y,MutualFund
1257130,RecommendedProduct,Y,SB
5313733,DepositProduct,Y,CA
5835846,DepositProduct,Y,FixedDeposit
6260587,AlternateIncomeProduct,Y,LifeInsurance
3280676,AdvanceProduct,Y,JewelLoan
3676406,DepositProduct,Y,RecurringDeposit
3778090,DepositProduct,Y,FixedDeposit
911766,AlternateIncomePro,N,LifeInsurance
6117521,AdvanceProduct,Y,JewelLoan
2900281,RecommendedProduct,Y,SB
4279240,AdvanceProduct,N,JewelLoan
5690365,AdvanceProduct,N,JewelLoan
2551415,AlternateIncomePro,Y,LifeInsurance
6240331,AdvanceProduct,Y,DharaniSpecial
6266028,DepositProduct,Y,CA
5643591,AdvanceProduct,Y,TermLoan
2948037,AdvanceProduct,Y,JewelLoan
3556224,AdvanceProduct,N,TermLoan
4673100,DepositProduct,Y,SB
2989144,AlternateIncomePro,N,GeneralInsurance
4374924,AdvanceProduct,Y,JewelLoan
1221434,AdvanceProduct,Y,JewelLoan
972683,AlternateIncomePro,N,LifeInsurance
5369465,RecommendedProduct,Y,HealthInsurance
6206658,RecommendedProduct,Y,SB
5681568,RecommendedProduct,Y,LifeInsurance
5488867,AdvanceProduct,Y,OverDraftOLCC
6200851,AdvanceProduct,Y,TermLoan
3962758,AlternateIncomeProduct,Y,SBICreditCard
4284984,RecommendedProduct,Y,Fastag
1169521,DepositProduct,N,SB
1548845,DepositProduct,N,FixedDeposit
5972873,AdvanceProduct,Y,JewelLoan
4185568,AdvanceProduct,Y,JewelLoan
53999,PaymentProduct,Y,ASBA
5150216,RecommendedProduct,Y,sbicreditcard
2305639,AdvanceProduct,Y,SwayamGraha
2821318,AdvanceProduct,Y,JewelLoan
5625472,undefined,Y,undefined
4967507,RecommendedProduct,N,HealthInsurance
4462483,DepositProduct,N,FixedDeposit
3809100,RecommendedProduct,Y,HealthInsurance
5599713,DigitalOtherProduct,Y,DebitCard
1289109,DepositProduct,Y,FixedDeposit
1050783,RecommendedProduct,N,SB
5729777,AlternateIncomeProduct,Y,HealthInsurance
2546871,DepositProduct,Y,SB
5086482,AdvanceProduct,Y,JewelLoan
3433587,AlternateIncomePro,N,HealthInsurance
5189781,AdvanceProduct,Y,JewelLoan
2656033,AdvanceProduct,Y,JewelLoan
4894047,AdvanceProduct,Y,TermLoan
5526386,AlternateIncomeProduct,Y,HealthInsurance
4417354,AlternateIncomeProduct,Y,LifeInsurance
5733797,AlternateIncomeProduct,Y,LifeInsurance
6362885,DepositProduct,Y,SB
3689833,AdvanceProduct,Y,TermLoan
5701410,undefined,Y,undefined
4777241,AlternateIncomeProduct,Y,HealthInsurance
3367837,DepositProduct,Y,FixedDeposit
4303777,AdvanceProduct,N,JewelLoan
75915,RecommendedProduct,Y,HealthInsurance
3906119,RecommendedProduct,N,LifeInsurance
2462027,AlternateIncomeProduct,Y,HealthInsurance
5780956,AdvanceProduct,Y,JewelLoan
4093494,DepositProduct,Y,CA
557843,DepositProduct,Y,RecurringDeposit
6003578,DepositProduct,Y,FixedDeposit
2076570,DepositProduct,N,FixedDeposit
4049062,AdvanceProduct,Y,JewelLoan
6104298,AlternateIncomeProduct,Y,LifeInsurance
6547368,AdvanceProduct,Y,JewelLoan
2361272,AlternateIncomePro,Y,HealthInsurance
5839576,AdvanceProduct,Y,JewelLoan
2960833,DepositProduct,Y,FixedDeposit
5603308,AlternateIncomePro,N,LifeInsurance
3949727,RecommendedProduct,Y,GeneralInsurance
1561522,RecommendedProduct,N,LifeInsurance
6009511,DepositProduct,Y,FixedDeposit
190291,RecommendedProduct,Y,HealthInsurance
5479374,AdvanceProduct,N,JewelLoan
6026456,AlternateIncomeProduct,Y,LifeInsurance
4375593,AdvanceProduct,Y,TermLoan
6250744,RecommendedProduct,N,SB
6001697,AdvanceProduct,N,JewelLoan
3410872,AdvanceProduct,N,JewelLoan
589965,AdvanceProduct,Y,TermLoan
2590808,RecommendedProduct,Y,FixedDeposit
4783716,RecommendedProduct,Y,LifeInsurance
6031153,RecommendedProduct,Y,HealthInsurance
3206595,AlternateIncomePro,N,HealthInsurance
356472,AlternateIncomePro,Y,HealthInsurance
5417177,AdvanceProduct,Y,JewelLoan
4522853,DepositProduct,N,SB
3226592,AdvanceProduct,Y,JewelLoan
4907478,AdvanceProduct,Y,OverDraftOLCC
4462056,RecommendedProduct,Y,LifeInsurance
6009533,AdvanceProduct,Y,TermLoan
4551806,AdvanceProduct,N,EducationLoan
4428402,RecommendedProduct,N,LifeInsurance
6465339,PaymentProduct,Y,BharatUPIQR
1167328,AdvanceProduct,Y,JewelLoan
6150524,AlternateIncomeProduct,Y,HealthInsurance
5835837,RecommendedProduct,Y,TermLoan
4284076,AlternateIncomePro,N,LifeInsurance
6203076,AdvanceProduct,Y,SwayamGraha
4148926,AdvanceProduct,Y,TermLoan
3799146,DepositProduct,Y,CA
147475,undefined,Y,undefined
683347,AdvanceProduct,N,TermLoan
4347208,AlternateIncomeProduct,Y,LifeInsurance
4910172,AdvanceProduct,N,JewelLoan
6079378,RecommendedProduct,Y,SB
592948,AdvanceProduct,Y,TermLoan
4120255,AlternateIncomePro,Y,SGB
4557208,DepositProduct,N,SB
147792,DepositProduct,N,FixedDeposit
2404873,AlternateIncomeProduct,Y,CreditCard
3883827,AlternateIncomePro,N,HealthInsurance
6086725,AdvanceProduct,Y,JewelLoan
2493117,AdvanceProduct,N,JewelLoan
4578708,AlternateIncomePro,N,LifeInsurance
1726830,RecommendedProduct,Y,LifeInsurance
3855535,AdvanceProduct,Y,JewelLoan
3875501,RecommendedProduct,Y,FixedDeposit
4688893,DepositProduct,Y,SB
2852689,DepositProduct,N,SB
2372219,AlternateIncomeProduct,Y,SGB
4499116,PaymentProduct,Y,Fastag
1471030,undefined,Y,undefined
5831838,AdvanceProduct,Y,JewelLoan
4119672,AdvanceProduct,Y,JewelLoan
3658013,DepositProduct,Y,FixedDeposit
82694,RecommendedProduct,Y,MutualFund
4251820,DepositProduct,Y,SB
6303066,DepositProduct,Y,SB
1143254,DepositProduct,N,FixedDeposit
5371837,AlternateIncomePro,Y,GeneralInsurance
6230029,undefined,Y,undefined
3133819,DepositProduct,Y,CA
3442193,undefined,Y,undefined
3947872,RecommendedProduct,Y,HealthInsurance
4393111,RecommendedProduct,Y,HealthInsurance
349207,AlternateIncomeProduct,Y,HealthInsurance
590279,AlternateIncomeProduct,Y,HealthInsurance
3927694,AdvanceProduct,Y,JewelLoan
5623697,DigitalOtherProduct,Y,MobileBanking
1453358,DepositProduct,Y,SB
3197673,AlternateIncomeProduct,Y,DEMAT
322735,RecommendedProduct,Y,LifeInsurance
4846275,RecommendedProduct,Y,FixedDeposit
2591399,RecommendedProduct,Y,LifeInsurance
4432565,AlternateIncomeProduct,Y,LifeInsurance
4641963,DigitalOtherProduct,Y,NetBanking
6227483,RecommendedProduct,Y,LifeInsurance
1587284,AlternateIncomePro,N,LifeInsurance
4861842,AdvanceProduct,Y,JewelLoan
3057974,DigitalOtherProduct,Y,NetBanking
6218164,AdvanceProduct,Y,JewelLoan
5806214,AlternateIncomeProduct,Y,HealthInsurance
4193959,DepositProduct,N,FixedDeposit
1260089,AdvanceProduct,Y,JewelLoan
3033074,RecommendedProduct,Y,LifeInsurance
